concept,ticket_id,title,type,status
Tree List,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Tree List,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Tree List,T1306344,Unable to use the FieldListMaxExpandLevelOnSearch property in web,NonDocScenario,Closed
Tree List,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Tree List,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Tree List,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Property Editor Types,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Property Editor Types,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Property Editor Types,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Property Editor Types,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Property Editor Types,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Property Editor Types,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Property Editor Types,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Property Editor Types,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Property Editor Types,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Property Editor Types,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Property Editor Types,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Standard Property Editors,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Standard Property Editors,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Standard Property Editors,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Standard Property Editors,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Standard Property Editors,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Standard Property Editors,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Standard Property Editors,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Standard Property Editors,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Standard Property Editors,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Standard Property Editors,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Standard Property Editors,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Standard Property Editors,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Lookup Property Editors,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Lookup Property Editors,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Lookup Property Editors,T1317879,You have a new 'GitHub Examples  User Feedback' response.,PositiveFeedback,Closed
Lookup Property Editors,T1317180,How to: Perform CRUD Operations with Non-Persistent Objects | XAF: Cross-Platform .NET App UI & Web ,InsuffCode,Closed
Lookup Property Editors,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Lookup Property Editors,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
Lookup Property Editors,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Lookup Property Editors,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Lookup Property Editors,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Lookup Property Editors,T1306344,Unable to use the FieldListMaxExpandLevelOnSearch property in web,NonDocScenario,Closed
Lookup Property Editors,T1306062,Create a Calculated Property - useless instruction,InvalidInfo,Closed
Lookup Property Editors,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Lookup Property Editors,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Lookup Property Editors,T1303299,Scehduler configuration docs are difficult to find,HardToFind,Archived
Lookup Property Editors,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Lookup Property Editors,T1289742,Add documentation about how to use xUnit,InsuffInfo,Archived
Lookup Property Editors,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Lookup Property Editors,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Lookup Property Editors,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Collection Property Editors,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Collection Property Editors,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Collection Property Editors,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Collection Property Editors,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Collection Property Editors,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
Collection Property Editors,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Collection Property Editors,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Collection Property Editors,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Collection Property Editors,T1306344,Unable to use the FieldListMaxExpandLevelOnSearch property in web,NonDocScenario,Closed
Collection Property Editors,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Collection Property Editors,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Collection Property Editors,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Collection Property Editors,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Collection Property Editors,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Collection Property Editors,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Specialized Property Editors,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Specialized Property Editors,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Specialized Property Editors,T1319293,Incorrect info about Standalone Model Editor in Blazor,InvalidInfo,Closed
Specialized Property Editors,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Specialized Property Editors,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Specialized Property Editors,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Specialized Property Editors,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Specialized Property Editors,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Specialized Property Editors,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Specialized Property Editors,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Specialized Property Editors,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Specialized Property Editors,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Property Editor Customization,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Property Editor Customization,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Property Editor Customization,T1315692,ObjectCaptionFormatAttribute Class - old info was lost,InsuffInfo,Archived
Property Editor Customization,T1314402,Missing one step of the process - Implement a Property Editor Based on a Custom Component (Blazor),InsuffInfo,Archived
Property Editor Customization,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Property Editor Customization,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Property Editor Customization,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Property Editor Customization,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Property Editor Customization,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Property Editor Customization,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Property Editor Customization,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Property Editor Customization,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Property Editor Features,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Property Editor Features,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Property Editor Features,T1313736,Incorrect class name for TagBoxListPropertyEditor,InvalidInfo,Closed
Property Editor Features,T1309586,Improve BlazorControlViewItem help topic,HardToUnderstand,Archived
Property Editor Features,T1309006,Format a Property Value | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,UnusableFeedback,Closed
Property Editor Features,T1305694,Create a Calculated Property | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InvalidInfo,Closed
Property Editor Features,T1303625,Display a Tree List using the ITreeNode Interface | XAF: Cross-Platform .NET App UI & Web API | DevE,InvalidCode,Archived
Property Editor Features,T1292571,Action hidden by a Conditional Appearance Rule appears as disabled in List Views,InsuffInfo,Closed
Property Editor Features,T1286688,FROM PM: Add a Collapse/Expand TreeList Nodes section to the TreeList Editors Module docs,InsuffCode,Closed
Property Editor Features,T1283433,[S ] Key Properties - EF Core string key property,InsuffInfo,Archived
Property Editor Features,T1280629,"Outdated info in the ""DxGridListEditor Class"" help topic",InvalidInfo,Closed
Filtering UI,T1320997,Queryable Mode - invalid and outdated info,InvalidInfo,Closed
Filtering UI,T1319820,Mail Merge - missing crucial XAF Blazor details,InsuffInfo,Closed
Filtering UI,T1318737,How to: Choose the Optimal Query Splitting Behavior in Entity Framework Core | XAF: Cross-Platform .,UnusableFeedback,Closed
Filtering UI,T1318183,XPO Extensions for ASP.NET Core Dependency Injection | XPO (.NET ORM Library) | DevExpress Documenta,UnusableFeedback,Closed
Filtering UI,T1317092,Add and Replace Icons | XAF: Cross-Platform .NET App UI & Web API | DevExpress Documentation,InsuffInfo,Archived
Filtering UI,T1316089,"Incorrect code for the ""Type Properties in XPO"" help topic",InvalidCode,Closed
Filtering UI,T1315984,'Update Database Schema and Migrations in EF Core' has invalid info about Automatic Updates,InvalidInfo,Closed
Filtering UI,T1315302,Need to rewrite code in the TreeList - Flat data source help topic,InsuffCode,Closed
Filtering UI,T1314393,You have a new 'GitHub Examples  User Feedback' response.,UnusableFeedback,Closed
Filtering UI,T1314301,Detrimental information - Calculate a Property Value Based on Values from a Detail Collection,HardToUnderstand,Closed
