api_id,api_name,namespace,api_type,num_sections,related_concepts
DevExpress.ExpressApp.ShowViewStrategyBase.ShowViewInPopupWindow,ShowViewInPopupWindow,DevExpress.ExpressApp.ShowViewStrategyBase,method,1,"['Views', 'Object Space', 'Actions', 'Simple Action', 'View Controller']"
DevExpress.ExpressApp.ShowViewStrategyBase._membersaltText,_membersaltText,DevExpress.ExpressApp.ShowViewStrategyBase,class,1,"['Reference Property', 'Detail View', 'Views', 'Navigation', 'Property Editors', 'Blazor UI', 'XAF Application', 'WinForms', 'List View', 'Lookup View', '.NET Runtime']"
DevExpress.ExpressApp.ShowViewStrategyBase.SupportViewNavigationHistory,SupportViewNavigationHistory,DevExpress.ExpressApp.ShowViewStrategyBase,property,1,"['Views', 'Actions', 'Navigation']"
DevExpress.ExpressApp.TemplateContext.ApplicationWindow,ApplicationWindow,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext.Equals,Equals,DevExpress.ExpressApp.TemplateContext,class,2,[]
DevExpress.ExpressApp.TemplateContext.FindPopupWindow,FindPopupWindow,DevExpress.ExpressApp.TemplateContext,method,1,[]
DevExpress.ExpressApp.TemplateContext.GetHashCode,GetHashCode,DevExpress.ExpressApp.TemplateContext,method,1,[]
DevExpress.ExpressApp.TemplateContext.LogonWindow,LogonWindow,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext.LookupControl,LookupControl,DevExpress.ExpressApp.TemplateContext,property,1,['Lookup View']
DevExpress.ExpressApp.TemplateContext.LookupWindow,LookupWindow,DevExpress.ExpressApp.TemplateContext,property,1,['Lookup View']
DevExpress.ExpressApp.TemplateContext.Name,Name,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext.NestedFrame,NestedFrame,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext.PopupWindow,PopupWindow,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext._membersaltText,_membersaltText,DevExpress.ExpressApp.TemplateContext,class,1,"['XAF Application', 'Views', 'Actions']"
DevExpress.ExpressApp.TemplateContext.ToString,ToString,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext.Undefined,Undefined,DevExpress.ExpressApp.TemplateContext,property,1,[]
DevExpress.ExpressApp.TemplateContext.View,View,DevExpress.ExpressApp.TemplateContext,property,1,['Views']
DevExpress.ExpressApp.ValidateObjectEventArgs,ValidateObjectEventArgs,DevExpress.ExpressApp,delegate,2,"['Property Editors', 'Validation', 'List Editors']"
DevExpress.ExpressApp.ValidateObjectEventArgs.ErrorText,ErrorText,DevExpress.ExpressApp.ValidateObjectEventArgs,property,1,[]
DevExpress.ExpressApp.ValidateObjectEventArgs.Valid,Valid,DevExpress.ExpressApp.ValidateObjectEventArgs,property,1,[]
DevExpress.ExpressApp.ValidateObjectEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ValidateObjectEventArgs,class,1,"['Property Editors', 'Validation', 'List Editors']"
DevExpress.ExpressApp.View.AllowDeleteChanged,AllowDeleteChanged,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.AllowEditChanged,AllowEditChanged,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.AllowNewChanged,AllowNewChanged,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.CanChangeCurrentObject,CanChangeCurrentObject,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.CanClose,CanClose,DevExpress.ExpressApp.View,property,1,"['WinForms', 'Views', 'Object Space']"
DevExpress.ExpressApp.View.Closed,Closed,DevExpress.ExpressApp.View,class,2,"['Detail View', 'Views', 'Object Space', 'Actions', 'WinForms']"
DevExpress.ExpressApp.Window.Close,Close,DevExpress.ExpressApp.Window,class,5,"['Detail View', 'Views', 'Window Controller', 'Object Space', 'Blazor UI', 'Actions', 'Simple Action', 'WinForms', 'Controllers']"
DevExpress.ExpressApp.View.CaptionChanged,CaptionChanged,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.Closing,Closing,DevExpress.ExpressApp.View,property,1,"['Blazor UI', 'Views', 'WinForms']"
DevExpress.ExpressApp.View.Control,Control,DevExpress.ExpressApp.View,property,1,"['WinForms', 'Views', 'Layout']"
DevExpress.ExpressApp.View.ControlsCreated,ControlsCreated,DevExpress.ExpressApp.View,property,2,"['Views', '.NET Runtime', 'Property Editors', 'Blazor UI', 'XAF Application', 'WinForms', 'View Controller']"
DevExpress.ExpressApp.ViewController.ViewControlsCreated,ViewControlsCreated,DevExpress.ExpressApp.ViewController,class,3,"['View Controller', 'Views', 'Property Editors', 'Blazor UI', 'XAF Application', 'WinForms', '.NET Runtime', 'Controllers']"
DevExpress.ExpressApp.View.ControlsCreating,ControlsCreating,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.CreateShortcut,CreateShortcut,DevExpress.ExpressApp.View,method,3,"['Application Model', 'Detail View', 'Views', 'Object Space', 'XAF Application', 'List View']"
DevExpress.ExpressApp.View.CustomizeViewShortcut,CustomizeViewShortcut,DevExpress.ExpressApp.View,property,1,"['WinForms', 'List View', 'Views', 'Criteria']"
DevExpress.ExpressApp.View.CustomModelSaving,CustomModelSaving,DevExpress.ExpressApp.View,property,1,"['Application Model', 'Detail View', 'Views', 'Layout', 'Property Editors', 'List Editors', 'List View']"
DevExpress.ExpressApp.View.ModelSaved,ModelSaved,DevExpress.ExpressApp.View,class,3,"['Application Model', 'Detail View', 'Views', 'Layout', 'Property Editors', 'List Editors', 'List View']"
DevExpress.ExpressApp.View.SetModel,SetModel,DevExpress.ExpressApp.View,method,5,"['Application Model', 'Detail View', 'Views', 'Layout', 'Property Editors', 'List Editors', 'List View']"
DevExpress.ExpressApp.View.Dispose,Dispose,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.Disposing,Disposing,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.Model,Model,DevExpress.ExpressApp.View,class,2,"['Views', 'Application Model']"
DevExpress.ExpressApp.View.IsDisposed,IsDisposed,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.IsSameObjectSpace,IsSameObjectSpace,DevExpress.ExpressApp.View,class,1,"['Views', 'Object Space']"
DevExpress.ExpressApp.View.LoadModel,LoadModel,DevExpress.ExpressApp.View,class,3,"['Views', 'Application Model']"
DevExpress.ExpressApp.View.ModelChanged,ModelChanged,DevExpress.ExpressApp.View,property,2,"['Views', 'Actions']"
DevExpress.ExpressApp.View.ModelChanging,ModelChanging,DevExpress.ExpressApp.View,class,2,"['Views', 'Actions']"
DevExpress.ExpressApp.View.ObjectTypeInfo,ObjectTypeInfo,DevExpress.ExpressApp.View,property,1,"['Business Objects', 'Views']"
DevExpress.ExpressApp.View.QueryCanChangeCurrentObject,QueryCanChangeCurrentObject,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.QueryCanClose,QueryCanClose,DevExpress.ExpressApp.View,property,1,"['Blazor UI', 'Views']"
DevExpress.ExpressApp.View.Refresh,Refresh,DevExpress.ExpressApp.View,property,2,"['Detail View', 'Parametrized Action', 'Views', 'Actions', 'List View', 'Lookup View', 'Notifications']"
DevExpress.ExpressApp.View.RefreshDataSource,RefreshDataSource,DevExpress.ExpressApp.View,class,2,"['Detail View', 'Parametrized Action', 'Views', 'Object Space', 'Actions', 'Notifications']"
DevExpress.ExpressApp.View.ScrollPosition,ScrollPosition,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.SelectionChanged,SelectionChanged,DevExpress.ExpressApp.View,property,1,"['Detail View', 'Views', 'Property Editors', 'Actions', 'Simple Action']"
DevExpress.ExpressApp.View.SelectionType,SelectionType,DevExpress.ExpressApp.View,property,1,"['Views', 'Detail View']"
DevExpress.ExpressApp.View.SelectionTypeChanged,SelectionTypeChanged,DevExpress.ExpressApp.View,property,1,"['Views', 'Actions']"
DevExpress.ExpressApp.View.Tag,Tag,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View.ToString,ToString,DevExpress.ExpressApp.View,property,1,['Views']
DevExpress.ExpressApp.View._membersaltText,_membersaltText,DevExpress.ExpressApp.View,class,1,"['Views', 'View Controller']"
DevExpress.ExpressApp.ViewController,ViewController,DevExpress.ExpressApp,class,5,"['Views', 'Object Space', 'Popup Window Show Action', 'Actions', 'XAF Application', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController.SetView,SetView,DevExpress.ExpressApp.ViewController,method,1,"['Views', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController.TargetObjectType,TargetObjectType,DevExpress.ExpressApp.ViewController,property,5,"['Application Model', 'Views', 'Actions', 'Simple Action', 'Popup Window Show Action', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController.TargetViewId,TargetViewId,DevExpress.ExpressApp.ViewController,class,5,"['Application Model', 'Views', 'Actions', 'Simple Action', 'Popup Window Show Action', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController.TargetViewNesting,TargetViewNesting,DevExpress.ExpressApp.ViewController,class,5,"['Application Model', 'Views', 'Actions', 'Simple Action', 'Popup Window Show Action', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController.TargetViewType,TargetViewType,DevExpress.ExpressApp.ViewController,enum,5,"['Application Model', 'Views', 'Actions', 'Simple Action', 'Popup Window Show Action', 'List View', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController.TypeOfView,TypeOfView,DevExpress.ExpressApp.ViewController,property,1,"['Views', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewController,class,1,"['Views', 'Object Space', 'Actions', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewController1,ViewController1,DevExpress.ExpressApp,class,1,"['XAF Application', 'Views', 'View Controller', 'Controllers']"
DevExpress.ExpressApp.ViewCreatedEventArgs,ViewCreatedEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'Views']"
DevExpress.ExpressApp.ViewCreatedEventArgs.View,View,DevExpress.ExpressApp.ViewCreatedEventArgs,property,1,"['XAF Application', 'Views']"
DevExpress.ExpressApp.ViewCreatedEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewCreatedEventArgs,class,1,"['XAF Application', 'Views']"
DevExpress.ExpressApp.ViewCreatingEventArgs,ViewCreatingEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'Views', 'List View', 'Object Space']"
DevExpress.ExpressApp.ViewCreatingEventArgs.IsRoot,IsRoot,DevExpress.ExpressApp.ViewCreatingEventArgs,property,1,['Views']
DevExpress.ExpressApp.ViewCreatingEventArgs.ObjectSpace,ObjectSpace,DevExpress.ExpressApp.ViewCreatingEventArgs,property,1,"['Views', 'Object Space']"
DevExpress.ExpressApp.ViewCreatingEventArgs.View,View,DevExpress.ExpressApp.ViewCreatingEventArgs,property,1,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ViewCreatingEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewCreatingEventArgs,class,1,"['XAF Application', 'List View', 'Views']"
DevExpress.ExpressApp.ViewCreatingEventArgs.ViewID,ViewID,DevExpress.ExpressApp.ViewCreatingEventArgs,property,1,"['XAF Application', 'Views']"
DevExpress.ExpressApp.ViewItemsChangedEventArgs,ViewItemsChangedEventArgs,DevExpress.ExpressApp,delegate,2,"['Views', 'Actions']"
DevExpress.ExpressApp.ViewItemsChangedType,ViewItemsChangedType,DevExpress.ExpressApp,enum,2,['Views']
DevExpress.ExpressApp.ViewItemsChangedEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewItemsChangedEventArgs,class,1,"['Views', 'Actions']"
DevExpress.ExpressApp.ViewShortcut.Equals,Equals,DevExpress.ExpressApp.ViewShortcut,class,2,['Views']
DevExpress.ExpressApp.ViewShortcut.GetHashCode,GetHashCode,DevExpress.ExpressApp.ViewShortcut,method,1,['Views']
DevExpress.ExpressApp.ViewShortcut.HasViewParameters,HasViewParameters,DevExpress.ExpressApp.ViewShortcut,property,1,[]
DevExpress.ExpressApp.ViewShortcut.IsEmpty,IsEmpty,DevExpress.ExpressApp.ViewShortcut,property,1,[]
DevExpress.ExpressApp.ViewShortcut.ObjectClassName,ObjectClassName,DevExpress.ExpressApp.ViewShortcut,property,1,['Views']
DevExpress.ExpressApp.ViewShortcut.ObjectKey,ObjectKey,DevExpress.ExpressApp.ViewShortcut,property,1,['Views']
DevExpress.ExpressApp.ViewShortcut.ScrollPosition,ScrollPosition,DevExpress.ExpressApp.ViewShortcut,property,1,['Views']
DevExpress.ExpressApp.ViewShortcut.ToString,ToString,DevExpress.ExpressApp.ViewShortcut,property,1,['Views']
DevExpress.ExpressApp.ViewShortcut.ViewId,ViewId,DevExpress.ExpressApp.ViewShortcut,property,1,['Views']
DevExpress.ExpressApp.ViewShortcut._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewShortcut,class,1,"['XAF Application', 'Views', 'Actions', 'Navigation']"
DevExpress.ExpressApp.ViewShowingEventArgs,ViewShowingEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'List View', 'Detail View', 'Views']"
DevExpress.ExpressApp.ViewShowingEventArgs.View,View,DevExpress.ExpressApp.ViewShowingEventArgs,property,1,"['List View', 'Detail View', 'Views']"
DevExpress.ExpressApp.ViewShowingEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewShowingEventArgs,class,1,"['XAF Application', 'Views']"
DevExpress.ExpressApp.ViewShownEventArgs,ViewShownEventArgs,DevExpress.ExpressApp,delegate,2,"['XAF Application', 'Views']"
DevExpress.ExpressApp.ViewShownEventArgs._membersaltText,_membersaltText,DevExpress.ExpressApp.ViewShownEventArgs,class,1,"['XAF Application', 'Views']"
DevExpress.ExpressApp.WebMessageOptions.CssClass,CssClass,DevExpress.ExpressApp.WebMessageOptions,property,1,"['Blazor UI', 'Notifications', '.NET Runtime']"
DevExpress.ExpressApp.WebMessageOptions.OkButtonText,OkButtonText,DevExpress.ExpressApp.WebMessageOptions,property,1,"['Blazor UI', '.NET Runtime']"
DevExpress.ExpressApp.WebMessageOptions.ShowCloseButton,ShowCloseButton,DevExpress.ExpressApp.WebMessageOptions,method,1,"['Blazor UI', '.NET Runtime']"
DevExpress.ExpressApp.WebMessageOptions.ToastConfiguration,ToastConfiguration,DevExpress.ExpressApp.WebMessageOptions,property,1,[]
DevExpress.ExpressApp.Window.ActivateControllers,ActivateControllers,DevExpress.ExpressApp.Window,property,1,['Controllers']
DevExpress.ExpressApp.Window.IsMain,IsMain,DevExpress.ExpressApp.Window,property,1,"['Business Objects', 'Views', 'Actions', 'Navigation']"
DevExpress.ExpressApp.Window._membersaltText,_membersaltText,DevExpress.ExpressApp.Window,class,1,"['Views', 'Window Controller', 'Property Editors', 'WinForms', 'Controllers']"
DevExpress.ExpressApp.WindowController.SetWindow,SetWindow,DevExpress.ExpressApp.WindowController,method,1,"['Actions', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.WindowController.ViewClosed,ViewClosed,DevExpress.ExpressApp.WindowController,property,1,"['Views', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.WindowController.ViewClosing,ViewClosing,DevExpress.ExpressApp.WindowController,property,1,"['Views', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.WindowController.ViewQueryCanClose,ViewQueryCanClose,DevExpress.ExpressApp.WindowController,property,1,"['Blazor UI', 'Views', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.WindowController.Window,Window,DevExpress.ExpressApp.WindowController,property,1,"['Application Model', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.WindowController._membersaltText,_membersaltText,DevExpress.ExpressApp.WindowController,class,1,"['Views', 'Actions', 'Window Controller', 'Controllers']"
DevExpress.ExpressApp.WinMessageOptions.ImageOptions,ImageOptions,DevExpress.ExpressApp.WinMessageOptions,property,1,['WinForms']
DevExpress.Utils,Utils,DevExpress,class,1,[]
DevExpress.Utils.Svg,Svg,DevExpress.Utils,class,1,[]
DevExpress.ExpressApp.WinMessageType,WinMessageType,DevExpress.ExpressApp,property,1,['WinForms']
DevExpress.ExpressApp.XafApplication.ApplicationName,ApplicationName,DevExpress.ExpressApp.XafApplication,property,1,['XAF Application']
DevExpress.ExpressApp.XafApplication.AskConfirmation,AskConfirmation,DevExpress.ExpressApp.XafApplication,class,1,"['XAF Application', 'Logging']"
DevExpress.ExpressApp.XafApplication.BeginInit,BeginInit,DevExpress.ExpressApp.XafApplication,property,1,['XAF Application']
DevExpress.ExpressApp.XafApplication.CheckCompatibility,CheckCompatibility,DevExpress.ExpressApp.XafApplication,property,1,"['XAF Application', 'Object Space']"
DevExpress.ExpressApp.CheckCompatibilityType.DatabaseSchema,DatabaseSchema,DevExpress.ExpressApp.CheckCompatibilityType,class,1,"['Template Kit', 'Entity Framework Core', 'Object Space', 'Blazor UI', 'Business Objects', 'Object Space Provider', 'XAF Application', 'WinForms', '.NET Runtime']"
DevExpress.ExpressApp.XafApplication.CheckCompatibilityType,CheckCompatibilityType,DevExpress.ExpressApp.XafApplication,property,1,"['Template Kit', 'Entity Framework Core', 'Object Space', 'Blazor UI', 'Business Objects', 'Object Space Provider', 'XAF Application', 'WinForms', '.NET Runtime']"
DevExpress.ExpressApp.XafApplication.Connection,Connection,DevExpress.ExpressApp.XafApplication,property,1,['XAF Application']
DevExpress.ExpressApp.XafApplication.ConnectionString,ConnectionString,DevExpress.ExpressApp.XafApplication,property,1,"['Database Connection', 'XAF Application', 'WinForms', 'Template Kit']"
DevExpress.ExpressApp.XafApplication.CreateCollectionSource,CreateCollectionSource,DevExpress.ExpressApp.XafApplication,method,5,"['Reference Property', 'Views', 'Performance Optimization', 'Object Space', 'Property Editors', 'Actions', 'Collection Property', 'XAF Application', 'WinForms', 'List View', 'Lookup View']"
DevExpress.ExpressApp.XafApplication.CreateController,CreateController,DevExpress.ExpressApp.XafApplication,method,1,"['XAF Application', 'Actions', 'Dialog Controller', 'Controllers']"
DevExpress.ExpressApp.XafApplication.CreateCustomCollectionSource,CreateCustomCollectionSource,DevExpress.ExpressApp.XafApplication,method,1,"['XAF Application', 'List View', 'Views']"
